Ref,Connectivity,Point.First.Moment,Point.Second.Moment,Visual.Entropy.R2,Visual.Entropy.R3,Visual.Entropy.R4,Visual.Entropy.R5,Visual.Entropy.R6,Visual.Entropy.R7,Visual.Integration..HH..R2,Visual.Integration..HH..R3,Visual.Integration..HH..R4,Visual.Integration..HH..R5,Visual.Integration..HH..R6,Visual.Integration..HH..R7,Visual.Integration..P.value..R2,Visual.Integration..P.value..R3,Visual.Integration..P.value..R4,Visual.Integration..P.value..R5,Visual.Integration..P.value..R6,Visual.Integration..P.value..R7,Visual.Integration..Tekl..R2,Visual.Integration..Tekl..R3,Visual.Integration..Tekl..R4,Visual.Integration..Tekl..R5,Visual.Integration..Tekl..R6,Visual.Integration..Tekl..R7,Visual.Mean.Depth.R2,Visual.Mean.Depth.R3,Visual.Mean.Depth.R4,Visual.Mean.Depth.R5,Visual.Mean.Depth.R6,Visual.Mean.Depth.R7,Visual.Node.Count.R2,Visual.Node.Count.R3,Visual.Node.Count.R4,Visual.Node.Count.R5,Visual.Node.Count.R6,Visual.Node.Count.R7,Visual.Relativised.Entropy.R2,Visual.Relativised.Entropy.R3,Visual.Relativised.Entropy.R4,Visual.Relativised.Entropy.R5,Visual.Relativised.Entropy.R6,Visual.Relativised.Entropy.R7,i,j,x,y,risk
2555949,601,8940173,169942290000,0.97514623,1.5416132,1.8895451,1.9763703,1.9763703,1.9763703,13.41766,7.3116007,6.3047786,6.1455011,6.1455011,6.1455011,1.6755979,0.83118123,0.70197636,0.68254465,0.68254465,0.68254465,0.97482795,0.89127588,0.87488139,0.87218279,0.87218279,0.87218279,1.5925424,2.1978362,2.418983,2.4594595,2.4594595,2.4594595,1476,2589,2951,2998,2998,2998,2.1924398,2.209285,2.0645442,2.0188794,2.0188794,2.0188794,39,45,-51100,-10500,2
2555950,689,10092835,188311900000,0.99669534,1.5545753,1.9009167,1.9875635,1.9875635,1.9875635,14.898852,7.5327225,6.4448848,6.276073,6.276073,6.276073,1.8599107,0.8563183,0.71757585,0.69704652,0.69704652,0.69704652,0.99008429,0.89459133,0.87719327,0.87437558,0.87437558,0.87437558,1.5338295,2.162674,2.3881357,2.4290957,2.4290957,2.4290957,1479,2589,2951,2998,2998,2998,2.1156681,2.1796503,2.0428855,1.9982964,1.9982964,1.9982964,39,46,-51100,-9800,2
2555951,738,10704126,196754600000,0.99999702,1.5566872,1.9027694,1.9893873,1.9893873,1.9893873,15.876631,7.6600075,6.5245495,6.3502059,6.3502059,6.3502059,1.981739,0.87078804,0.72644573,0.70528001,0.70528001,0.70528001,0.99959099,0.89646685,0.87849081,0.87560511,0.87560511,0.87560511,1.5010142,2.1433539,2.3711865,2.4124124,2.4124124,2.4124124,1480,2589,2951,2998,2998,2998,2.0800967,2.1681314,2.0352275,1.9911705,1.9911705,1.9911705,39,47,-51100,-9100,2
2555952,740,10721974,197120150000,0.99999964,1.5566888,1.9027708,1.9893886,1.9893886,1.9893886,15.919599,7.6651883,6.5277772,6.3532076,6.3532076,6.3532076,1.9871023,0.87137699,0.72680509,0.70561337,0.70561337,0.70561337,1,0.89654273,0.87854314,0.8756547,0.8756547,0.8756547,1.4996619,2.1425812,2.3705084,2.4117451,2.4117451,2.4117451,1480,2589,2951,2998,2998,2998,2.0787423,2.1677547,2.034996,1.9909593,1.9909593,1.9909593,39,48,-51100,-8400,2
2555953,694,10084769,186926680000,0.9972108,1.5555751,1.90266,1.9892795,1.9892795,1.9892795,14.979609,7.5535598,6.4527636,6.2834086,6.2834086,6.2834086,1.8695517,0.8587935,0.71845305,0.69786119,0.69786119,0.69786119,0.99085301,0.89490402,0.87732214,0.87449771,0.87449771,0.87449771,1.5310811,2.1593194000000002,2.3864408,2.4274275,2.4274275,2.4274275,1481,2587,2951,2998,2998,2998,2.112489,2.1765587,2.040802,1.9962863,1.9962863,1.9962863,39,49,-51100,-7700,2
2621447,142,850308.94,6525329900,0.7196815,1.1829181,1.7093335,1.8255905,1.8255905,1.8255905,8.6278315,5.3226485,4.4508252,4.3700895,4.3700895,4.3700895,1.2316751,0.62846494,0.49608752,0.48536015,0.48536015,0.48536015,0.92553246,0.85742664,0.83979475,0.83809906,0.83809906,0.83809906,1.8011204,2.5826426,3.0078499,3.0523858,3.0523858,3.0523858,715,2052,2931,2998,2998,2998,2.6195705,2.7867849,2.5687628,2.488014,2.488014,2.488014,40,7,-50400,-37100,2
2621448,157,1020271.4,8742580200,0.76335263,1.1932131,1.7165401,1.8326359,1.8326359,1.8326359,8.8659143,5.3374476,4.4576449,4.376493,4.376493,4.376493,1.2677501,0.63021231,0.4968476,0.48607135,0.48607135,0.48607135,0.92967838,0.85772121,0.83994293,0.83823973,0.83823973,0.83823973,1.7782485,2.5782545,3.0047781,3.0493827,3.0493827,3.0493827,709,2052,2931,2998,2998,2998,2.5588536,2.7767506,2.5624154,2.4818723,2.4818723,2.4818723,40,8,-50400,-36400,2
2621449,170,1183248.2,10819200000,0.79522812,1.2042165,1.7242424,1.840166,1.840166,1.840166,9.0801468,5.3589692,4.4675322,4.385776,4.385776,4.385776,1.2983836,0.63275349,0.49794963,0.48710232999999997,0.48710232999999997,0.48710232999999997,0.93320858,0.85814846,0.84015739,0.8384434,0.8384434,0.8384434,1.759887,2.5719161,3.0003414,3.0450451,3.0450451,3.0450451,709,2052,2931,2998,2998,2998,2.5129869,2.7643507,2.5547185,2.4744399,2.4744399,2.4744399,40,9,-50400,-35700,2
2621450,176,1280969.6,11970210000,0.81410021,1.2030441,1.7234217,1.8393637,1.8393637,1.8393637,9.1974287,5.3539872,4.4652467,4.3836303,4.3836303,4.3836303,1.3184489,0.63216525,0.49769488,0.48686403,0.48686403,0.48686403,0.93537754,0.85804969,0.84010786,0.83839637,0.83839637,0.83839637,1.7482117,2.5733788,3.0013652,3.046046,3.046046,3.046046,700,2052,2931,2998,2998,2998,2.485075,2.7676685,2.5568135,2.4764669,2.4764669,2.4764669,40,10,-50400,-35000,2
2621453,93,432801.97,2494100000,0.9981342,1.4833715,1.5575227,1.5876459,1.9982425,2.0606363,10.40984,4.7272334,3.1493044,2.5831823,2.4236193,2.4120982,2.018146,0.77496588,0.42830727,0.29895258,0.2696172,0.26789755,1.0104992,0.84877092,0.8001197,0.78814834,0.78495187,0.78465027,1.4745762,2.2602739,3.3097825,4.3288736,4.6945381,4.7183852,178,366,921,2318,2967,2998,2.0552094,2.3295672,2.9430513,3.389673,3.1506498,3.1016798,40,13,-50400,-32900,6
2621454,95,401601.97,2158449900,0.99610531,1.4823875,1.5571322,1.5874909,1.9981215,2.0605166,10.663738,4.7478766,3.152271,2.5838525,2.4240618,2.4125311,2.0673692,0.77835,0.42871076,0.29903013,0.2696664,0.26794562,1.0160249,0.84937453,0.80021805,0.78817117,0.7849673,0.78466535,1.4632769,2.2547946,3.3076086,4.3280106,4.6938639,4.7177176,178,366,921,2318,2967,2998,2.0455976,2.3283033,2.9437487,3.3902845,3.1512063,3.1022356,40,14,-50400,-32200,6
2621455,99,389543.31,1990870000,0.92501587,1.2822266,1.4649713,1.9067708,2.0186138,2.0186138,8.5442467,4.6772723,3.4812245,3.0881243,3.0497415,3.0497415,1.4729697,0.65318543,0.41104114,0.3442013,0.33871683,0.33871683,0.94659781,0.84388512,0.81464618,0.80585837,0.80491066,0.80491066,1.6597939,2.5125,3.4197953,3.8938568,3.9409409,3.9409409,292,801,2052,2931,2998,2998,2.3019929,2.6644452,3.043287,2.8704638,2.788893,2.788893,40,15,-50400,-31500,6
2621456,109,431994.22,2229009900,0.88871431,1.3067012,1.4880534,1.9204422,1.9836408,1.9836408,8.535738,4.8671064,3.5796058,3.2538619,3.2319853,3.2319853,1.4069644,0.66192943,0.414269,0.36197808,0.35895759,0.35895759,0.9400264,0.84832019,0.8179611,0.81062365,0.81008643,0.81008643,1.6938202,2.4945652,3.4022443,3.7518544,3.7751083,3.7751083,357,921,2318,2967,2998,2998,2.3668518,2.625658,3.0134058,2.7892809,2.74208,2.74208,40,16,-50400,-30800,8
2621457,115,447950.47,2263310100,0.90280813,1.3205795,1.493564,1.924747,1.9879011,1.9879011,8.7197771,4.9063573,3.5866942,3.2582531,3.2362654,3.2362654,1.4329275,0.66726756,0.41508934,0.36246660000000003,0.35943297,0.35943297,0.9432596,0.84926414,0.81814873,0.810745,0.81020522,0.81020522,1.6814405,2.4826088,3.3974967,3.7481456,3.7714381,3.7714381,362,921,2318,2967,2998,2998,2.3424833,2.6062999,3.0078566,2.7854702,2.7383416,2.7383416,40,17,-50400,-30100,8
2621458,120,469634.97,2381400100,0.91736972,1.3262933,1.4958328,1.9265194,1.989655,1.989655,8.9006853,4.9244089,3.5899255,3.260253,3.2382147,3.2382147,1.4626563,0.66972256,0.4154633,0.36268908,0.35964948,0.35964948,0.94679111,0.84969646,0.81823421,0.81080025,0.81025928,0.81025928,1.66759,2.4771738,3.3953388,3.74646,3.7697697,3.7697697,362,921,2318,2967,2998,2998,2.3162704,2.5990932,3.0059741,2.7842388,2.7371378,2.7371378,40,18,-50400,-29400,8
2621459,123,494280.91,2618070000,0.92550623,1.329486,1.4971005,1.9275097,1.9906352,1.9906352,9.0128794,4.9353037,3.591867,3.2614541,3.2393856,3.2393856,1.481093,0.67120421,0.41568801,0.36282268,0.35977948,0.35977948,0.94895834,0.84995681,0.81828552,0.81083339,0.81029177,0.81029177,1.6592798,2.473913,3.3940439,3.7454484,3.7687688,3.7687688,362,921,2318,2967,2998,2998,2.3010635,2.5949967,3.0049374,2.7835727,2.7364874,2.7364874,40,19,-50400,-28700,8
2621460,124,506056.72,2716559900,0.93078315,1.3264321,1.4958879,1.9265624,1.9896977,1.9896977,9.0726938,4.9280353,3.5905724,3.2606533,3.238605,3.238605,1.4936417,0.67021573,0.41553816,0.3627336,0.35969278,0.35969278,0.95037276,0.84978318,0.81825131,0.81081128,0.81027013,0.81027013,1.6536313,2.4760869,3.3949072,3.7461228,3.7694361,3.7694361,359,921,2318,2967,2998,2998,2.2909465,2.6000073,3.0065334,2.7847238,2.7376206,2.7376206,40,20,-50400,-28000,8
2621461,121,525901.88,3100720100,0.92288113,1.3233572,1.4946669,1.9256086,1.9887538,1.9887538,8.9578495,4.9171724,3.5886323,3.2594526,3.2374349,3.2374349,1.4747349,0.66873837,0.41531363,0.36260006,0.35956284,0.35956284,0.94815868,0.84952331,0.81819999,0.81077814,0.81023765,0.81023765,1.6620111,2.4793479,3.3962021,3.7471342,3.770437,3.770437,359,921,2318,2967,2998,2998,2.3060191,2.603982,3.0075231,2.7853532,2.7382345,2.7382345,40,21,-50400,-27300,10
2621462,95,302541.5,1157870000,0.97240317,1.4132075,1.5274891,1.5757207,1.9889266,2.0514169,11.902843,4.5720587,3.1243098,2.5775015,2.4198651,2.4084241,2.3699698,0.7499752,0.42490801,0.29829514,0.26919955,0.26748949,1.0506301,0.84419423,0.79928845,0.78795451,0.78482109,0.78452194,1.4025158,2.3021977,3.3282609,4.3362107,4.7002697,4.7240572,160,365,921,2318,2967,2998,2.0045202,2.436269,2.9793122,3.4012501,3.159025,3.1099269,40,22,-50400,-26600,10
2621463,91,289417.19,1153460000,0.98485285,1.4186457,1.5296407,1.5765749,1.9895941,2.0520773,11.202677,4.5337992,3.1184864,2.5761683,2.4189835,2.4075613,2.2305598,0.74369925,0.42411602,0.29814085,0.2691015,0.26739365,1.035535,0.8430444,0.79909408,0.78790897,0.78479034,0.78449178,1.427673,2.3131869,3.3326087,4.3379369,4.7016182,4.7253919,160,365,921,2318,2967,2998,2.0193429,2.4349904000000002,2.976505,3.3994777,3.1574838,3.108392,40,23,-50400,-25900,10
2621464,88,286610.25,1203440000,0.99173814,1.4216533,1.5308306,1.5770475,1.9899632,2.0524426,10.729324,4.5055218,3.1141329,2.5751696,2.4183228,2.4069145,2.1363108,0.73906082,0.42352393,0.29802525,0.26902798,0.26732183,1.0250472,0.84219033,0.79894859,0.78787488,0.78476733,0.78446913,1.4465408,2.3214285,3.3358696,4.339232,4.7026296,4.7263932,160,365,921,2318,2967,2998,2.0324919,2.4350529,2.9748182,3.3983161,3.1564589,3.1073704,40,24,-50400,-25200,10
2621465,88,312348.88,1445990000,0.99173814,1.4216533,1.5308306,1.5770475,1.9899632,2.0524426,10.729324,4.5055218,3.1141329,2.5751696,2.4183228,2.4069145,2.1363108,0.73906082,0.42352393,0.29802525,0.26902798,0.26732183,1.0250472,0.84219033,0.79894859,0.78787488,0.78476733,0.78446913,1.4465408,2.3214285,3.3358696,4.339232,4.7026296,4.7263932,160,365,921,2318,2967,2998,2.0324919,2.4350529,2.9748182,3.3983161,3.1564589,3.1073704,40,25,-50400,-24500,10
2621466,87,342571.81,1735580000,0.99357045,1.4224536,1.5311472,1.5771732,1.9900614,2.0525398,10.580305,4.4961743,3.1126845,2.5748367,2.4181025,2.4066989,2.1066399,0.73752749,0.42332694,0.29798675,0.26900348,0.26729789,1.0216949,0.8419072,0.79890013,0.78786349,0.78475964,0.78446162,1.4528302,2.3241758,3.3369565,4.3396635,4.7029672,4.7267265,160,365,921,2318,2967,2998,2.0372584,2.4352665,2.974335,3.3979607,3.156142,3.1070545,40,26,-50400,-23800,10
2621470,185,1163067.8,9268350000,0.718485,1.4034612,1.7899044,2.1048436,2.1882923,2.1882923,9.0983496,6.3737502,4.391993,4.0005765,3.9344878,3.9344878,1.2341347,0.79455316,0.49906468,0.44542566,0.43698043,0.43698043,0.92848897,0.87825155,0.83814603,0.82963008,0.82813203,0.82813203,1.8017149,2.2496645,2.9949903,3.2362711,3.279613,3.279613,934,1491,2596,2951,2998,2998,2.6212044,2.3464868,2.5328422,2.394043,2.346298,2.346298,40,30,-50400,-21000,4
2621471,186,1086273.9,8196720100,0.72064006,1.4048107,1.7906791,2.105525,2.1889632,2.1889632,9.1105299,6.3771749,4.3928413,4.001183,3.9350638,3.9350638,1.2357868,0.79498011,0.49916112,0.44549319,0.43704438,0.43704438,0.92867672,0.8783142,0.83816499,0.82964438,0.82814574,0.82814574,1.8006431,2.2489934,2.9946051,3.2359321,3.2792792,3.2792792,934,1491,2596,2951,2998,2998,2.6182604,2.3448586,2.5320663,2.3933985,2.34567,2.34567,40,31,-50400,-20300,4
2621472,187,1023250.8,7315700200,0.72235614,1.4058691,1.7912869,2.1060598,2.1894896,2.1894896,9.1222105,6.3840361,4.3945394,4.0023966,3.9362164,3.9362164,1.2371234,0.79583538,0.49935406,0.44562829,0.43717238,0.43717238,0.92883879,0.87843966,0.83820289,0.82967299,0.82817322,0.82817322,1.7997859,2.2476511,2.9938343,3.2352543,3.2786119,3.2786119,935,1491,2596,2951,2998,2998,2.6159127,2.342963,2.5312965,2.392797,2.3450909,2.3450909,40,32,-50400,-19600,4
2621473,186,950976.5,6328350200,0.72021174,1.4045249,1.7905151,2.1053808,2.1888211,2.1888211,9.1100149,6.3806033,4.3936901,4.0017896,3.9356401,3.9356401,1.2354695,0.79540747,0.49925756,0.44556072,0.43710837,0.43710837,0.92865103,0.8783769,0.83818394,0.82965869,0.82815945,0.82815945,1.8008566,2.2483222,2.9942195,3.2355933,3.2789457,3.2789457,935,1491,2596,2951,2998,2998,2.6188459,2.3445866,2.5320694,2.3934391,2.3457165,2.3457165,40,33,-50400,-18900,4
2621474,186,904414.56,5638920200,0.72021174,1.4045249,1.7905151,2.1053808,2.1888211,2.1888211,9.1100149,6.3806033,4.3936901,4.0017896,3.9356401,3.9356401,1.2354695,0.79540747,0.49925756,0.44556072,0.43710837,0.43710837,0.92865103,0.8783769,0.83818394,0.82965869,0.82815945,0.82815945,1.8008566,2.2483222,2.9942195,3.2355933,3.2789457,3.2789457,935,1491,2596,2951,2998,2998,2.6188459,2.3445866,2.5320694,2.3934391,2.3457165,2.3457165,40,34,-50400,-18200,4
2621475,186,875566.19,5183220200,0.72021174,1.4045249,1.7905151,2.1053808,2.1888211,2.1888211,9.1100149,6.3806033,4.3936901,4.0017896,3.9356401,3.9356401,1.2354695,0.79540747,0.49925756,0.44556072,0.43710837,0.43710837,0.92865103,0.8783769,0.83818394,0.82965869,0.82815945,0.82815945,1.8008566,2.2483222,2.9942195,3.2355933,3.2789457,3.2789457,935,1491,2596,2951,2998,2998,2.6188459,2.3445866,2.5320694,2.3934391,2.3457165,2.3457165,40,35,-50400,-17500,4
2621476,186,860332.62,4890200100,0.72712612,1.4080478,1.800963,2.1145716,2.1978679,2.1978679,9.1186686,6.2873945,4.3996415,4.0060415,3.9396777,3.9396777,1.2406504,0.78170443,0.49993381,0.44603416,0.43755683,0.43755683,0.9290728,0.87659502,0.83831662,0.82975888,0.82825565,0.82825565,1.7973856,2.2703238,2.9915221,3.2332203,3.2766099,3.2766099,919,1514,2596,2951,2998,2998,2.6093712,2.358408,2.5176392,2.381011,2.3335283000000002,2.3335283000000002,40,36,-50400,-16800,4
2621477,186,857665,4745160200,0.72712612,1.4080478,1.800963,2.1145716,2.1978679,2.1978679,9.1186686,6.2873945,4.3996415,4.0060415,3.9396777,3.9396777,1.2406504,0.78170443,0.49993381,0.44603416,0.43755683,0.43755683,0.9290728,0.87659502,0.83831662,0.82975888,0.82825565,0.82825565,1.7973856,2.2703238,2.9915221,3.2332203,3.2766099,3.2766099,919,1514,2596,2951,2998,2998,2.6093712,2.358408,2.5176392,2.381011,2.3335283000000002,2.3335283000000002,40,37,-50400,-16100,4
2621478,187,881680.19,4920090100,0.72927392,1.409351,1.8017229,2.1152399,2.1985257,2.1985257,9.1311426,6.2906675,4.4004931,4.00665,3.9402552,3.9402552,1.2423476,0.78211135,0.50003058,0.44610187,0.43762097,0.43762097,0.92926538,0.87665534,0.83833557,0.82977325,0.82826942,0.82826942,1.7962962,2.2696629,2.9911368,3.2328813,3.2762764,3.2762764,919,1514,2596,2951,2998,2998,2.6064177,2.3568389,2.5168779,2.3803794,2.3329129,2.3329129,40,38,-50400,-15400,4
2621479,179,860370.69,4875500000,0.71792787,1.4014125,1.7967403,2.1108568,2.1942115,2.1942115,9.0388918,6.2209949,4.3809919,3.9927084,3.9270155,3.9270155,1.2333493,0.77353776,0.49781463,0.44454962,0.43615052,0.43615052,0.9280923,0.87536865,0.83790034,0.82944441,0.82795376,0.82795376,1.8019911,2.2837303,3,3.2406781,3.2839506,3.2839506,905,1513,2596,2951,2998,2998,2.6219647,2.374053,2.5244024,2.3861275,2.3384235,2.3384235,40,39,-50400,-14700,4
2621480,175,880856.5,5223889900,0.71289897,1.3957511,1.7939992,2.0946934,2.1783016,2.1783016,8.9932585,6.147368,4.3690276,4.019464,3.9524219,3.9524219,1.2294343,0.76247048,0.49539134,0.44752863,0.43897223,0.43897223,0.92754608,0.87393689,0.83767235,0.83007467,0.8285588,0.8285588,1.8044692,2.3024771,3.009886,3.2257626,3.2692692,3.2692692,896,1535,2631,2951,2998,2998,2.6288135,2.3929756,2.530014,2.3878074,2.3403597,2.3403597,40,40,-50400,-14000,4
2621481,168,894778,5617849900,0.70837688,1.3884953,1.7897671,2.0909204,2.1745877,2.1745877,8.9164095,6.0474844,4.3419213,3.9993639,3.9333365,3.9333365,1.2257277,0.75008172,0.49231786,0.44529065,0.43685254,0.43685254,0.92682749,0.8720572,0.83706468,0.82960153,0.82810456,0.82810456,1.8066744,2.3239896,3.0224335,3.2369492,3.2802804,3.2802804,870,1535,2631,2951,2998,2998,2.6349509,2.4153342,2.5382521,2.3940394,2.3462818,2.3462818,40,41,-50400,-13300,4
2621482,149,822902.19,5318459900,0.90111274,1.2769496,1.7097729,2.0938861,2.2165508,2.2165508,9.2481174,5.1062517,3.9643898,3.4774313,3.4056027,3.4056027,1.4365122,0.65334255,0.46027067,0.38788593,0.37824023,0.37824023,0.94559669,0.8532874,0.82768172,0.81654876,0.81480998,0.81480998,1.6829787,2.5182879,3.1619718,3.5679011,3.6336336,3.6336336,471,1286,2273,2917,2998,2998,2.3454626,2.6703594,2.6764841,2.5573635,2.4820712,2.4820712,40,42,-50400,-12600,4
2621485,626,9036384,165827760000,0.98357487,1.5461935,1.8935634,1.9803256,1.9803256,1.9803256,13.817984,7.3686485,6.3411345,6.1794071,6.1794071,6.1794071,1.7257942,0.83766639,0.70602429,0.68631041,0.68631041,0.68631041,0.97909331,0.89213836,0.875485,0.87275559,0.87275559,0.87275559,1.5753053,2.1885626,2.4108474,2.4514515,2.4514515,2.4514515,1475,2589,2951,2998,2998,2998,2.168128,2.2006743,2.0581203,2.0127487,2.0127487,2.0127487,40,45,-50400,-10500,2
2621486,724,10354593,186176490000,0.99970281,1.5562929,1.9024234,1.9890467,1.9890467,1.9890467,15.590445,7.6213727,6.5004439,6.3277826,6.3277826,6.3277826,1.9462461,0.86639601,0.7237618,0.7027896,0.7027896,0.7027896,0.99686491,0.89590007,0.87809944,0.87523437,0.87523437,0.87523437,1.5101489,2.1491499,2.3762712,2.4174175,2.4174175,2.4174175,1479,2589,2951,2998,2998,2998,2.0894766,2.1714864,2.037432,1.9932162,1.9932162,1.9932162,40,46,-50400,-9800,2
2621487,776,10996656,195285580000,0.99824196,1.5556843,1.9018894,1.9885211,1.9885211,1.9885211,16.734827,7.7596583,6.5864244,6.4077287,6.4077287,6.4077287,2.08886,0.88211632,0.7333349,0.71166873,0.71166873,0.71166873,1.0076183,0.89791894,0.87949032,0.87655169,0.87655169,0.87655169,1.4753212,2.1286707,2.358305,2.3997331,2.3997331,2.3997331,1480,2589,2951,2998,2998,2998,2.0558648,2.1619389,2.0316856,1.988001,1.988001,1.988001,40,47,-50400,-9100,2
2621488,768,10869700,193263350000,0.9990049,1.5565696,1.9026662,1.9892856,1.9892856,1.9892856,16.526457,7.743752,6.5765767,6.3985767,6.3985767,6.3985767,2.0623655,0.88030809,0.73223847,0.71065229,0.71065229,0.71065229,1.0056578,0.89768809,0.87933171,0.87640154,0.87640154,0.87640154,1.4814315,2.1309891,2.3603389,2.4017351,2.4017351,2.4017351,1482,2589,2951,2998,2998,2998,2.0613401,2.1618786,2.0313325,1.9876032,1.9876032,1.9876032,40,48,-50400,-8400,2
2621489,699,9997326,180810500000,0.98253477,1.5701672,1.9031472,1.984243,1.984243,1.984243,14.049791,7.9728742,6.793458,6.6159048,6.6159048,6.6159048,1.7199858,0.90473813,0.75622487,0.73478961,0.73478961,0.73478961,0.97887826,0.90091187,0.88277978,0.87992424,0.87992424,0.87992424,1.5776435,2.1004968,2.3171971,2.355689,2.355689,2.355689,1656,2618,2955,2998,2998,2998,2.1713386,2.1079555,1.9848289,1.9446672,1.9446672,1.9446672,40,49,-50400,-7700,2
2686983,145,872783,6671349800,0.72804791,1.1858306,1.7113723,1.8275837,1.8275837,1.8275837,8.6733208,5.3275723,4.4530964,4.3722219,4.3722219,4.3722219,1.2381691,0.62904632,0.4963406,0.48559698,0.48559698,0.48559698,0.92629963,0.85752475,0.83984411,0.83814591,0.83814591,0.83814591,1.7969187,2.5811799,3.0068259,3.0513847,3.0513847,3.0513847,715,2052,2931,2998,2998,2998,2.608104,2.7835557,2.5667276,2.4860456,2.4860456,2.4860456,41,7,-49700,-37100,2
2686984,165,1086793.2,9267860500,0.78329182,1.200096,1.7213582,1.8373462,1.8373462,1.8373462,8.9965363,5.3506713,4.4637241,4.3822012,4.3822012,4.3822012,1.286428,0.63177365,0.49752519,0.48670527,0.48670527,0.48670527,0.93183762,0.85798389,0.84007484,0.83836502,0.83836502,0.83836502,1.7669492,2.5743539,3.0020478,3.0467134,3.0467134,3.0467134,709,2052,2931,2998,2998,2998,2.5303371,2.7690108,2.5576017,2.4772232,2.4772232,2.4772232,41,8,-49700,-36400,2
2686985,175,1204685.4,10667790000,0.80901897,1.2055857,1.7252009,1.8411031,1.8411031,1.8411031,9.1716928,5.3606319,4.4682946,4.3864918,4.3864918,4.3864918,1.3129272,0.63294977,0.49803463,0.48718181,0.48718181,0.48718181,0.93481433,0.85818142,0.84017396,0.83845907,0.83845907,0.83845907,1.7514205,2.5714285,3,3.0447114,3.0447114,3.0447114,705,2052,2931,2998,2998,2998,2.4926517,2.7636824,2.5543265,2.4740639,2.4740639,2.4740639,41,9,-49700,-35700,2
2686986,178,1258415.8,11236190000,0.81856459,1.2045655,1.7244868,1.840405,1.840405,1.840405,9.2327356,5.3573079,4.4667702,4.3850608,4.3850608,4.3850608,1.3235102,0.63255727,0.49786469,0.48702288,0.48702288,0.48702288,0.9359504,0.85811555,0.84014088,0.83842772,0.83842772,0.83842772,1.7453505,2.5724037,3.0006826,3.0453787,3.0453787,3.0453787,700,2052,2931,2998,2998,2998,2.4783781,2.7659309,2.5557489,2.47544,2.47544,2.47544,41,10,-49700,-35000,2
2686990,95,423736.62,2303490000,0.99610531,1.4823875,1.5571322,1.5874909,1.9981215,2.0605166,10.663738,4.7478766,3.152271,2.5838525,2.4240618,2.4125311,2.0673692,0.77835,0.42871076,0.29903013,0.2696664,0.26794562,1.0160249,0.84937453,0.80021805,0.78817117,0.7849673,0.78466535,1.4632769,2.2547946,3.3076086,4.3280106,4.6938639,4.7177176,178,366,921,2318,2967,2998,2.0455976,2.3283033,2.9437487,3.3902845,3.1512063,3.1022356,41,14,-49700,-32200,6
2686991,97,395283.66,1973230000,0.99982202,1.3323555,1.348744,1.7864648,2.125397,2.165591,10.253942,4.4861856,3.2254398,2.8364465,2.6671827,2.6572185,1.9512239,0.68596601,0.39942917,0.32333544,0.29650867,0.29512161,1.0023292,0.83997685,0.80562901,0.79721975,0.79315484,0.79288512,1.4921466,2.4319527,3.4864342,4.0790095,4.3595166,4.3753753,192,508,1549,2545,2980,2998,2.0713749,2.5864406,3.1997547,3.0707731,2.887244,2.8572595,41,15,-49700,-31500,6
2686992,104,420840.72,2149140000,0.89903075,1.2661079,1.4695107,1.9059569,1.9693052,1.9693052,8.4909363,4.7615461,3.5578725,3.2403636,3.2188265,3.2188265,1.4231385,0.64796972,0.4117538,0.36047646,0.35749614,0.35749614,0.94140351,0.8457588,0.81738389,0.81024969,0.80972046,0.80972046,1.6848484,2.5267177,3.4169185,3.7633176,3.786453,3.786453,331,918,2318,2967,2998,2998,2.3491023,2.6857541,3.0348508,2.804426,2.7569678,2.7569678,41,16,-49700,-30800,8
2686993,111,451966.03,2351020000,0.89523774,1.3092254,1.4890558,1.9212252,1.9844157,1.9844157,8.6054173,4.8741965,3.5808926,3.2546594,3.2327626,3.2327626,1.4184499,0.66289359,0.41441792,0.36206681,0.35904393,0.35904393,0.94141567,0.84849107,0.81799519,0.8106457,0.81010801,0.81010801,1.6882023,2.4923913,3.401381,3.7511799,3.774441,3.774441,357,921,2318,2967,2998,2998,2.3556819,2.6225536,3.0125599,2.7887154,2.7415261,2.7415261,41,17,-49700,-30100,8
